ID,Emissions per kilogram,Emissions per 1000 kilocalories,Emissions per 100 grams of protein,Emissions per 100 grams of fat,Land use per kilogram,Land use per 1000 kilocalories,Land use per 100 grams of protein,Land use per 100 grams of fat,Eutrophication per kilogram,Eutrophication per 1000 kilocalories,Eutrophication per 100 grams of protein,Eutrophication per 100 grams of fat,Water scarcity per kilogram,Water scarcity per 1000 kilocalories,Water scarcity per 100 grams of protein,Water scarcity per 100 grams of fat,Water withdrawals per kilogram,Water withdrawals per 1000 kilocalories,Water withdrawals per 100 grams of protein,Water withdrawals per 100 grams of fat,biodiversity_kg,biodiversity_1000kcal,biodiversity_100gprotein,biodiversity_100gfat
140,0.46654954,1.076517295,4.971438554,21.6099503,0.666498374,1.4867874,6.945258658,31.58467129,1.596983026,3.562758209,16.65282268,75.56256497,7715.904774,16980.45695,79752.15064,367667.9183,115.5364951,255.6253965,1198.702579,5489.831568,15.30332325,34.10080417,159.3536411,723.3853713
141,2.809512226,0.734478795,3.967570894,1.457603934,4.828993311,1.276534302,6.628470112,2.547671583,9.584183134,2.4902699,13.40079127,4.932603895,7522.756968,1991.57286,10576.76259,4010.912168,307.2127897,80.65527777,427.8833531,161.8630089,374.3190984,94.27305504,507.8552627,182.6401913
142,1.547808888,0.61483208,2.767286055,2.16884922,2.441447487,0.975969286,4.298289008,3.466630824,7.826620463,3.154515664,13.92454944,11.69600307,8778.749784,3450.685183,15390.07538,12671.30398,340.5593576,134.4037358,605.3745641,519.293646,63.15031434,25.40145438,112.7066828,87.10175993
143,24.01647983,6.369094704,8.438339332,8.307382007,28.24949643,7.495260171,9.939259229,9.773974573,80.51443178,21.35456695,28.29048335,27.85341101,46478.71716,12318.25674,16289.33724,16071.37467,2253.211409,597.4380326,790.9497199,779.3106279,1557.486856,413.4863779,549.0431111,539.0062075
144,0.989606512,1.511442401,5.535159746,12.56347032,1.809350044,2.773889852,10.04660227,22.4733256,6.19997304,9.418264377,34.62945014,79.9262032,1110.51618,3029.873056,3144.105448,22030.17257,12.65397785,34.21129224,36.78784559,248.1068709,4.462127484,6.702014958,27.16019959,46.44843022
145,1.025582767,0.286939159,0.843945891,6.052061241,3.503324767,0.980162354,2.884287359,20.65315855,6.038768867,1.689539181,4.968022839,35.65309176,12889.32993,3606.231836,10591.78416,76271.84187,333.5653423,93.32629474,274.1249018,1973.593827,37.21827287,10.41291396,30.65760309,219.1875889
146,3.434960202,0.578049856,1.556982253,0.703224684,8.694059592,1.458490942,3.63099795,1.758792746,14.59059597,2.462874893,6.727363083,3.083749523,97613.03119,16307.88495,39064.96472,19500.74588,2618.918845,438.9951648,1063.841617,531.4401682,106.4758661,17.85968418,52.96345061,21.67204257
147,3.146226852,0.569190691,2.523011143,12.19390152,8.310863474,1.454221604,4.567801836,13.26324371,16.73209991,3.123875901,17.27215802,98.6092505,74295.36079,12925.98211,38849.05588,104917.4635,2169.654855,389.0636401,1602.924189,7214.50982,108.0208227,19.42903296,79.96581917,353.3761181
148,0.925555374,1.661147239,18.62010809,45.49180451,1.013462954,1.819021414,20.41201219,49.75755325,13.82637813,24.8377286,277.4702207,681.331778,14139.93986,25411.51351,284005.272,696682.5718,783.3454527,1406.393071,15701.35265,38522.36035,34.3300815,61.65085284,689.5572904,1689.30358
149,2.515941621,0.421710441,3.066344481,0.588372255,11.73003149,1.835971573,11.80251899,1.991004867,19.34034916,3.211035576,21.03785117,4.062280062,132414.0734,22488.88826,115149.4133,24976.04184,3046.975299,506.6522231,2828.033269,569.5436429,253.497972,40.54734661,254.2156981,45.49755268
150,1.62510675,0.611201074,2.206148591,10.17266052,3.735736103,1.523220798,4.121784286,28.33959591,11.13643719,4.275668662,14.85963211,71.86531966,16664.93856,6185.897027,23487.01629,100824.4619,614.1643333,228.5261383,927.5165601,3484.638176,43.41923309,18.17335974,47.61745882,333.4660111
151,0.918662143,2.722288536,5.934465302,19.80768723,1.239945,3.675391346,8.015157848,26.75242755,2.674729286,7.925275591,17.27240006,57.65081262,32159.96136,95310.72885,207922.9514,693990.0764,362.9267493,1075.5012,2345.64918,7829.146505,24.04369571,71.30008001,155.5972747,519.3394034
152,0.932008033,1.939460879,19.38198539,34.57932616,1.01530539,2.112082532,21.10603949,37.68037141,14.00261503,29.12609378,291.1014297,520.1621972,14274.44631,29680.15481,296635.9952,530586.2894,793.0396442,1649.722398,16486.34332,29437.74196,34.64125018,72.05412338,720.103014,1286.440913
153,0.563560786,0.254204326,0.745269643,6.044425682,1.804065836,0.805656482,2.328243335,19.3817614,4.081491771,1.837415937,5.269450804,46.41835059,4853.897026,2189.285742,6833.539231,43859.45857,134.3955015,60.98793067,190.3002726,1215.529143,18.80295476,8.55334984,25.5099701,179.0626303
154,1.813625906,0.419210852,2.562831554,1.948709349,3.181777233,0.734315692,4.345517434,3.526432466,8.917384885,1.999763258,12.88914492,8.688272323,8631.517365,2029.122751,12201.08519,10606.98271,316.8450536,72.82340645,509.5234847,347.5583996,128.1015578,30.00481941,185.7960552,129.3743508
155,1.50061802,0.312651711,2.369058244,0.606630903,4.95539256,1.032432033,7.824324301,2.003536045,22.66945672,4.722942882,35.80247124,9.167814343,7616.897846,1587.04881,12019.76946,3077.80005,293.5786351,61.16503491,463.5894704,118.70933,133.4939726,27.8129692,210.7708059,53.97097844
156,12.16389084,4.588104959,7.407893196,5.900806782,17.30831247,6.422917874,10.65006174,8.198400871,76.00038775,28.84303375,46.22657342,37.21812084,57088.76904,21681.84848,34593.76271,27985.43576,1642.005709,619.3176481,1014.346815,798.2837569,286.7359723,110.2144875,172.885976,143.706742
157,11.97651449,4.804565022,6.780833337,7.415404717,16.4635789,6.601891187,9.403660839,10.3040385,75.59216611,30.37542497,42.72285852,46.89425742,57525.90423,23138.9466,32344.00516,35602.11738,1611.190295,645.2673848,908.9007113,990.3831526,294.3676871,119.5469527,166.0955871,187.6058979
158,6.186894385,1.581802683,5.639145973,2.243602337,7.925934664,2.028172562,7.241583939,2.879976222,34.12438751,8.762736473,31.10662317,12.46624226,28143.64363,7225.828833,25698.3771,10282.34518,783.4298075,200.7204772,716.354566,285.3616941,198.8155915,50.40505742,181.2844683,71.0814387
159,9.76787802,3.660899609,6.913241104,5.448152974,13.55954805,5.112491735,9.581817684,7.713947217,60.90160707,22.76839021,42.86036209,33.57120431,45559.16489,17067.21661,32169.02171,25533.98906,1292.217224,485.136195,912.4748556,727.0528971,238.4178108,89.11281788,169.4174314,131.9088257
160,1.555169024,0.442735637,1.360564465,2.416015723,4.985335013,1.41482635,4.357804944,7.55435112,10.48190143,2.969925502,9.239861176,16.06429454,8600.315522,2432.294911,7683.064181,12920.32805,232.565297,65.3376913,211.9916898,360.6300127,94.47030789,26.78133262,82.52480136,143.220535
161,0.774225122,0.362325631,2.233950037,0.722576847,1.407054589,0.657862806,4.088769167,1.313039534,4.630590456,2.175174349,13.62091928,4.387173074,2664.93791,1240.21809,7290.522679,2408.210487,71.9184978,33.49692651,195.4682244,65.0171438,18.59772997,8.682693253,52.89333906,17.17801411
162,0.207276162,0.232124128,1.157598357,7.65127337,0.804448726,0.952186023,4.672537959,36.57474877,1.440415094,1.601543011,7.923948892,52.54040501,7340.237186,9014.092837,43653.94808,372692.6985,80.80858006,98.68406956,479.5540781,3983.77392,5.214464823,5.854165323,29.70260632,181.8345794
163,4.93285324,1.469756274,16.86797184,2.035469366,5.467811935,1.615381588,19.97909916,2.261215544,53.65846023,16.01213755,180.906609,22.12646198,25995.93342,7720.459086,91534.7736,10744.23018,815.8715249,242.6236696,2837.363384,336.9938789,165.5851105,49.30658429,568.6940828,68.32702926
164,20.91128278,26.32928969,13.12188461,348.4896518,1.017164883,1.065657306,0.686571773,12.96081061,154.7668461,195.7724321,98.07257827,2563.046992,112126.9124,142258.4944,71583.9101,1843315.025,3197.153873,4056.136073,2042.812863,52598.78916,21.88870234,21.73714446,14.61618875,250.5666168
165,3.372850787,1.896759411,7.929393919,16.31506632,11.12826845,3.095355853,10.00409596,14.37610418,12.16902172,3.947675178,17.65780599,22.75733502,67106.9495,16257.29724,75761.33691,44187.4573,1423.916544,346.4416284,1657.698459,1019.361512,446.111204,134.1389633,447.4893498,610.8081382
166,1.743728919,2.946405535,8.048589609,21.87270207,5.642653148,3.364558129,7.826691634,18.3404856,7.090676822,10.27905838,20.3462193,46.10253193,6877.318103,10061.26981,19457.89553,44357.15752,322.9014169,465.0957228,847.0520646,1816.793799,131.8524485,112.8605517,261.0258527,654.1559976
167,1.323975417,0.317772857,0.559059658,0.455241789,3.336552011,0.816564318,1.395185429,1.19014602,5.709214654,1.397329797,2.388103922,2.040068082,7409.417527,1811.700127,3105.328269,2637.590085,212.6054338,52.07794271,88.9782024,76.06066085,100.4919578,24.55932051,41.97928579,35.79725417
168,4.666832656,1.867128173,4.779239986,2.853582894,5.589517789,2.245895304,5.766239589,3.435020249,18.21115841,7.191890645,18.62076846,10.96469823,12242.38909,4949.249457,12718.26415,7544.956849,455.8618671,183.1886313,468.6816576,279.8436237,248.2491635,100.8710165,256.7083538,154.7580283
169,1.138642233,0.409600621,1.281273077,2.854591715,3.231874424,1.155458823,3.601087906,8.146428131,5.669842854,2.05856361,6.425828896,14.13353094,7388.279832,2751.03905,8586.393834,18821.29267,210.3547542,77.86859841,244.2698859,528.7653924,96.11611086,33.57023115,104.9774235,234.8941162
170,3.288695422,1.108464009,13.26362321,9.637109354,7.214231961,1.07441865,4.210359264,2.883352377,15.36370522,2.368763151,10.65804459,7.756308957,3755.448398,953.2209769,8586.181478,4730.920782,88.67183561,21.87298944,185.0067072,87.94218501,103.1417376,17.73455272,95.60193314,52.87839606
171,8.370972003,24.61497791,60.83917065,186.986093,1.544836003,4.542864209,11.22762808,34.509046,4.960923998,14.59097358,36.05476882,110.8323866,3090.698624,9111.996847,22458.47028,69168.24583,45.713304,134.692624,332.1888648,1022.606162,26.033676,76.7281821,189.1773759,582.4873423
172,5.107337593,3.067139099,81.98781031,168.2774099,1.95881011,0.99084644,33.31058526,65.74366128,14.22861301,6.51014454,248.9118916,471.2336964,11008.57717,5004.98865,192382.3334,369580.4853,786.8106753,334.3111066,14020.68883,26383.14636,54.78522077,25.80160304,949.8210874,1861.704759
173,3.925909801,2.047880253,9.11748861,48.27632352,2.936660536,1.640012151,7.345336825,32.92604357,26.45104593,13.76480899,62.08243815,320.4023573,43467.18888,22782.53063,100271.2071,544510.4935,2114.437865,1081.424658,4821.089626,26642.39598,42.37499937,23.66931771,109.6690605,440.4635825
174,1.441797077,2.341530735,113.5814011,16.42110696,0.518395363,0.69584305,32.42012311,6.699361392,5.668575343,7.882317016,369.993992,71.82696571,9387.363547,12477.67347,579957.5226,121945.6702,474.1513327,626.6717013,29095.69131,6179.02488,5.23050381,6.150732408,277.0735217,72.312839
175,3.411126114,1.436020058,9.721274951,64.99689771,2.488023662,1.004569966,6.390458296,44.6561096,22.40058397,9.529666689,64.71980614,430.5320461,38578.81926,15977.24579,107820.4472,726463.309,1869.556847,780.1869756,5318.148577,35603.52221,31.38532461,12.75905651,81.80008633,567.9456111
176,16.29497359,5.201454772,8.801846589,6.620458569,18.96872234,6.017694517,10.13989925,7.649685522,55.20656814,17.57770469,29.69837435,22.3633614,33023.84305,10412.68784,17656.5577,13366.37605,1549.242511,488.8903477,825.0958138,624.3006824,1025.064955,322.3031229,539.9680781,409.1992176
177,10.41258147,5.953092734,4.832165445,13.16493867,4.747958369,2.707115117,2.2147724,5.940112518,57.76319111,33.18021711,26.79252088,72.59103696,13113.2553,7266.066107,6110.937881,17616.40018,1360.675371,757.1832836,630.7933063,1853.086057,103.6109714,58.94269157,48.67126623,129.2113351
178,6.505734658,4.260376392,5.108375057,9.979379754,3.360536633,2.111291044,2.759833206,4.888973303,35.13801747,22.54104854,28.35621254,52.4932901,12596.0774,8910.711595,8860.457531,21297.67757,1074.929426,795.7034135,708.7519763,1922.388982,76.49048046,47.90868462,62.82019457,110.8596844
179,5.8495493,1.552119489,5.598532592,2.217681047,7.839798643,2.081232287,7.562765226,2.972854805,33.48887201,8.906437847,32.31890844,12.72100358,27457.92351,7308.348269,26694.09966,10430.76337,779.4442136,207.0235091,754.3742709,295.7031156,178.271733,47.09051992,168.600234,67.33268015
180,7.737124814,5.535570319,15.49815435,8.889205002,11.04638827,7.90325832,22.12691473,12.69135131,8.490628,6.074313868,17.00741581,9.754133895,2672.638691,1912.242745,5353.504762,3070.903818,74.28052877,53.13137596,148.7868627,85.31498385,146.229889,104.6197436,292.9110873,168.0016394
181,2.223782583,0.4295585,4.023549409,0.74248302,3.07293,0.594800911,5.582912383,1.032874582,11.52211762,2.221788513,20.76202819,3.818351322,9510.628867,1851.93723,17392.69618,3239.871902,514.0502987,99.63099012,933.0561315,172.7529346,108.7454475,21.11881645,200.2676726,37.26657114
182,0.851167274,0.344747345,1.242904547,4.523646813,2.371923045,0.969474476,3.68161403,13.15197755,5.415048953,2.17323342,7.782016536,27.81144133,8694.920464,3585.2728,13792.6308,48354.04927,248.6501555,100.0209999,359.3621723,1340.680334,36.03072702,16.39913971,80.68492513,168.8578326
183,1.087264404,1.292242002,3.562839222,5.494769868,1.979015256,2.35637203,6.460835632,10.07205762,6.153635044,7.34300234,19.92965725,31.7455719,2670.49205,3194.765731,8605.121826,13920.49416,289.2642604,345.7900002,931.6326003,1507.069258,156.0862406,184.8052614,517.6618328,772.0036255
184,0.893107838,2.32007257,3.676490249,6.03048533,0.873694846,1.951941507,3.653078411,4.891940008,2.753377991,6.056867133,12.80041622,17.38228461,685.684425,2055.868897,3685.975899,4983.884507,50.47613663,119.8783384,235.1682883,351.2075063,38.29720476,94.84332633,205.0147943,335.0920798
185,0.496019817,0.794417069,11.65939405,31.1668971,1.023812544,1.567392758,8.738902368,23.57011471,3.602947614,5.707726564,52.78029043,141.8564097,3004.152486,4342.281208,34974.43157,98537.15248,196.3660236,312.4061202,3220.266649,8647.977068,19.00707799,29.36071527,234.5656019,627.1391833
186,1.646014947,0.766898995,1.987146265,11.58703435,3.814946261,1.451972936,3.799860999,24.8451069,11.09912453,4.873650644,12.938554,76.02223559,13985.70508,5735.620544,18625.76779,101651.1923,500.9899481,196.9505953,700.2719948,3546.636711,40.47192561,15.22155898,39.98361161,259.1050041
187,7.83470288,4.614566327,12.92742727,9.76058331,15.15967888,8.921030734,24.88699608,19.65601508,96.66471189,57.67327397,160.0313295,118.2844626,20838.93658,11943.68732,33770.69494,29275.17611,844.7613338,490.561503,1380.177349,1129.649271,303.1126838,178.8443503,501.0576884,376.9769129
188,1.009127945,3.774241392,4.083186364,13.39116933,0.992293889,3.355186732,3.77424239,11.81838206,2.568620746,6.660618036,9.228397575,23.3530696,11379.19348,44369.58773,47337.75916,157629.4942,269.9605127,950.6533713,1098.877048,3366.872963,16.6553934,47.22537016,56.81068655,164.2386032
189,1.877448378,0.48579965,5.396654176,1.064139409,2.395599504,0.623239958,6.931834315,1.373328769,9.037613948,2.338907062,26.13007608,5.278933654,9002.760913,2352.573864,26490.83273,5281.567432,487.885532,125.8062203,1406.82448,289.2280839,87.80619553,22.45740434,236.714504,47.13239913
190,7.10186367,3.380397945,10.84177219,5.998883698,14.10315367,6.712400264,21.46076373,11.942608,91.04132639,43.27203463,134.9883474,76.66648214,17743.36035,8465.169564,29161.77882,15321.27811,727.7406384,346.5897216,1145.079724,620.7420563,281.133379,133.8397743,424.3145145,236.6685663
191,3.241715,5.180194958,24.40202375,64.04604105,3.44723,5.508603768,25.9490388,68.1063678,3.8288125,6.11836488,28.82140273,75.64523179,12006.4285,19186.02973,90378.44267,237209.0737,349.2011275,558.0163339,2628.613005,6899.110424,75.101395,120.0105092,565.3260772,1483.766163
192,2.596662555,1.985822127,46.13098102,135.5696548,2.968536573,1.520867774,61.33341469,192.8274443,13.64931655,6.318259918,283.7133905,849.3132257,15682.25204,7334.324809,330884.7688,1015853.351,949.7015982,415.7443156,20183.20796,61580.81053,80.79864532,39.17183483,1692.549194,5293.263999
193,1.851685668,0.464976921,159.7330435,239.2445243,2.153669373,0.539468561,198.8930807,293.6407945,17.23021813,4.329213417,1583.020377,2375.646554,11123.74633,2786.450839,1090050.352,1609149.245,1202.390047,302.0806352,114836.0517,172117.3798,73.75056324,18.48887582,6031.645261,8954.415096
194,3.661397214,0.424540692,,0.375293972,19.46126711,2.25705277,,1.995234649,88.05763412,10.21426267,,9.0294082,1279.489583,148.5348914,,131.304844,23.19377139,2.689366169,,2.377399694,623.5043686,72.32696883,,63.93704044
195,1.934424113,0.324077422,0.911359449,0.379434763,10.97975301,1.839014724,5.170353686,2.153249967,49.43456512,8.282634848,23.29427344,9.696641034,812.8472519,135.33197,380.5862211,159.9296713,14.26395734,2.382404395,6.682358108,2.806687422,357.7331151,59.92653414,168.1767671,70.11519745
196,0.971203478,1.289329982,2.400975676,6.795925173,2.082797162,2.752130483,5.138556214,14.52116899,4.068735271,5.394090197,10.04521854,28.44248307,7993.130957,10685.37255,19800.29441,56392.66755,157.235026,208.9826128,388.7750307,1103.072777,10.93874663,14.46283093,26.95374303,76.46808671
197,17.62104352,1510.962998,4257.812459,14838.52721,23.65968258,2023.699474,5790.33429,19871.20991,66.70887755,5851.853152,16591.34206,57476.37022,2563.342054,49968.35577,250821.7116,576684.8729,62.43539688,1624.488021,6359.465017,17381.98659,2573.813742,216268.2405,601399.5941,2123697.233
198,1.020865457,0.542509765,0.614694183,0.846948018,3.034817173,2.129853258,2.161063253,3.681934503,5.546511617,3.563609642,3.735631916,6.055815538,1032.445943,472.5427813,476.9217543,997.2983739,31.18334196,14.2920151,14.22967075,30.22803734,31.93161775,20.35056724,21.35240838,34.86373379
199,2.609794212,2.378889224,16.75410652,108.4686028,1.667763273,1.352345232,8.800690834,54.86900725,10.31409548,8.86253877,60.59022234,389.0554489,9008.075734,7985.723251,55554.01899,361418.3636,494.9507034,464.8460888,3393.176087,22445.06701,26.75075783,21.06981643,136.4037999,871.8987222
200,2.271515456,11.72807897,28.67293148,100.3294298,0.889018343,4.59135205,11.22924966,39.17207894,6.023792183,31.10129781,76.03423172,266.1231929,4959.105278,25583.60052,62542.06672,218981.5557,291.6650237,1505.696181,3680.778244,12889.65966,5.929593678,30.62658239,74.89760185,261.4706666
201,0.948583667,0.393647572,1.260450871,1.6583478,2.256112806,0.979229005,2.979443301,4.106023939,5.00320215,2.124035013,6.618919453,9.129647528,8711.003174,3648.956959,11466.41393,15621.26763,231.8360278,98.88137842,308.7261464,423.5342446,40.10366479,16.15572441,52.84335398,68.33468976
202,13.07535491,9.969608077,4.972585727,105.1136322,5.521839814,4.194251006,2.167108028,44.05802891,61.55072599,46.88463729,23.42506274,492.8476816,38556.18244,29350.90942,14961.74998,308293.4991,3771.402306,2878.041456,1433.445564,30475.4658,121.0597326,92.00106212,47.35993555,960.169254
203,1.948103649,1.176188201,3.801189088,3.197555603,2.046217394,1.269905558,4.094788791,3.647415327,9.8024241,5.923387217,19.13176341,16.04053089,10612.18494,6462.250008,20877.31511,17948.04363,293.8913808,179.7528666,580.679489,505.2176014,54.187524,33.40549785,107.7460251,94.45872329
204,3.37614065,2.679670932,7.518774746,4.711538665,4.149298442,3.312006556,9.243875095,5.829421921,11.85133039,9.447213468,26.53631947,16.66859934,11075.30218,8836.892469,25652.57537,15649.10326,382.9941138,304.5756237,867.2360163,537.6428427,187.728745,147.7141352,408.0077563,256.8337155
205,1.429290817,1.055960549,2.650216667,4.426812726,3.4693256,2.562832679,6.433700275,10.73781474,6.719541133,4.963710986,12.46186834,20.79228359,5549.590148,4099.408321,10292.63593,17168.46324,152.4829968,112.6341941,282.8190837,471.6346149,165.9837198,122.6599223,307.6662771,514.9501951
206,1.309165034,1.333769651,4.657265943,3.362612832,2.27506398,2.292283374,7.545032783,6.004388859,7.350095032,7.390412552,24.92776728,20.28381281,13161.3997,13735.80145,51474.00793,37437.47198,374.7971273,375.3756724,1274.444064,1125.664105,43.36592469,44.00961306,152.354758,100.6301003
207,5.23297572,1.891634806,3.773106005,3.919468307,6.520732043,2.381732504,4.769522185,4.998370743,20.0536206,7.520708908,15.25935559,16.16905148,14237.87038,5440.252959,11389.4143,12249.08867,579.2531133,215.2821383,444.0657262,466.740381,307.7756232,108.1809401,210.1506913,214.3899294
208,2.416307779,0.409580236,1.725508119,0.492456329,11.87585183,1.924057074,7.828816188,2.092320402,18.74297968,3.047816766,12.35029425,3.332894033,160556.4361,26311.92941,103323.5137,28606.84319,3458.072291,563.9028451,2236.256141,612.1172095,260.9751143,42.37956894,171.372416,46.08916874
209,0.96940275,2.464087408,16.33579872,22.11001672,1.0098785,2.61677099,17.23233368,22.87431074,13.1226165,34.74647366,227.4161644,294.6830625,13528.74741,35695.62091,233327.9589,304187.0312,743.3134685,1971.260276,12903.76153,16688.28531,33.58731275,87.819304,576.6438452,757.9832294
210,1.722880827,14.62311119,249.8890355,332.390402,4.333115946,15.57556689,252.024497,271.1970303,4.642553933,36.80411821,645.6532119,624.5172531,1925.669324,10997.46737,177750.3978,228692.3723,93.53537938,688.7747275,12616.80705,7647.301258,87.03381755,372.0458955,6062.107987,5642.79016
211,3.111810731,3.986662475,8.365670482,33.62035616,3.209720997,4.120987198,8.58625266,34.33354059,9.961395655,12.64963318,27.76340325,104.6380465,6595.917073,8260.594268,19312.44131,67305.92413,311.7499472,388.0150908,925.5760559,3137.980452,152.696023,193.2809004,402.3007459,1608.093206
